"","HUC6","HUC6Name","GEOID","CountyName","perArea","Year","Type","Category","MGD"
"1","043100","Chaudiere River","23007","Franklin",0,1985,"SW","Public",0
"2","043100","Chaudiere River","23007","Franklin",0,1985,"GW","Public",0
"3","043100","Chaudiere River","23007","Franklin",0,1985,"Total","Public",0
"4","043100","Chaudiere River","23007","Franklin",0,1985,"SW","Domestic",0
"5","043100","Chaudiere River","23007","Franklin",0,1985,"GW","Domestic",0
"6","043100","Chaudiere River","23007","Franklin",0,1985,"Total","Domestic",0
"7","043100","Chaudiere River","23007","Franklin",0,1985,"SW","Industrial",0
"8","043100","Chaudiere River","23007","Franklin",0,1985,"GW","Industrial",0
"9","043100","Chaudiere River","23007","Franklin",0,1985,"Total","Industrial",0
"10","043100","Chaudiere River","23007","Franklin",0,1985,"SW","Mining",0
"11","043100","Chaudiere River","23007","Franklin",0,1985,"GW","Mining",0
"12","043100","Chaudiere River","23007","Franklin",0,1985,"Total","Mining",0
"13","043100","Chaudiere River","23007","Franklin",0,1985,"SW","Irrigation",0
"14","043100","Chaudiere River","23007","Franklin",0,1985,"GW","Irrigation",0
"15","043100","Chaudiere River","23007","Franklin",0,1985,"Total","Irrigation",0
"16","043100","Chaudiere River","23007","Franklin",0,1985,"SW","Power",0
"17","043100","Chaudiere River","23007","Franklin",0,1985,"GW","Power",0
"18","043100","Chaudiere River","23007","Franklin",0,1985,"Total","Power",0
"19","043100","Chaudiere River","23007","Franklin",0,1985,"SW","Livestock",0
"20","043100","Chaudiere River","23007","Franklin",0,1985,"GW","Livestock",0
"21","043100","Chaudiere River","23007","Franklin",0,1985,"Total","Livestock",0
"22","043100","Chaudiere River","23007","Franklin",0,1985,"SW","Total",0
"23","043100","Chaudiere River","23007","Franklin",0,1985,"GW","Total",0
"24","043100","Chaudiere River","23007","Franklin",0,1985,"Total","Total",0
"25","043100","Chaudiere River","23007","Franklin",0,1995,"GW","Public",0
"26","043100","Chaudiere River","23007","Franklin",0,1995,"Total","Public",0
"27","043100","Chaudiere River","23007","Franklin",0,1995,"SW","Domestic",0
"28","043100","Chaudiere River","23007","Franklin",0,1995,"GW","Domestic",0
"29","043100","Chaudiere River","23007","Franklin",0,1995,"Total","Domestic",0
"30","043100","Chaudiere River","23007","Franklin",0,1995,"SW","Industrial",0
"31","043100","Chaudiere River","23007","Franklin",0,1995,"GW","Industrial",0
"32","043100","Chaudiere River","23007","Franklin",0,1995,"Total","Industrial",0
"33","043100","Chaudiere River","23007","Franklin",0,1995,"SW","Mining",0
"34","043100","Chaudiere River","23007","Franklin",0,1995,"GW","Mining",0
"35","043100","Chaudiere River","23007","Franklin",0,1995,"Total","Mining",0
"36","043100","Chaudiere River","23007","Franklin",0,1995,"SW","Irrigation",0
"37","043100","Chaudiere River","23007","Franklin",0,1995,"GW","Irrigation",0
"38","043100","Chaudiere River","23007","Franklin",0,1995,"Total","Irrigation",0
"39","043100","Chaudiere River","23007","Franklin",0,1995,"SW","Power",0
"40","043100","Chaudiere River","23007","Franklin",0,1995,"GW","Power",0
"41","043100","Chaudiere River","23007","Franklin",0,1995,"Total","Power",0
"42","043100","Chaudiere River","23007","Franklin",0,1995,"SW","Livestock",0
"43","043100","Chaudiere River","23007","Franklin",0,1995,"GW","Livestock",0
"44","043100","Chaudiere River","23007","Franklin",0,1995,"Total","Livestock",0
"45","043100","Chaudiere River","23007","Franklin",0,1995,"SW","Total",0
"46","043100","Chaudiere River","23007","Franklin",0,1995,"GW","Total",0
"47","043100","Chaudiere River","23007","Franklin",0,1995,"Total","Total",0
"48","043100","Chaudiere River","23007","Franklin",0,2005,"GW","Public",0
"49","043100","Chaudiere River","23007","Franklin",0,2005,"Total","Public",0
"50","043100","Chaudiere River","23007","Franklin",0,2005,"SW","Domestic",0
"51","043100","Chaudiere River","23007","Franklin",0,2005,"GW","Domestic",0
"52","043100","Chaudiere River","23007","Franklin",0,2005,"Total","Domestic",0
"53","043100","Chaudiere River","23007","Franklin",0,2005,"SW","Industrial",0
"54","043100","Chaudiere River","23007","Franklin",0,2005,"GW","Industrial",0
"55","043100","Chaudiere River","23007","Franklin",0,2005,"Total","Industrial",0
"56","043100","Chaudiere River","23007","Franklin",0,2005,"SW","Mining",0
"57","043100","Chaudiere River","23007","Franklin",0,2005,"GW","Mining",0
"58","043100","Chaudiere River","23007","Franklin",0,2005,"Total","Mining",0
"59","043100","Chaudiere River","23007","Franklin",0,2005,"SW","Irrigation",0
"60","043100","Chaudiere River","23007","Franklin",0,2005,"GW","Irrigation",0
"61","043100","Chaudiere River","23007","Franklin",0,2005,"Total","Irrigation",0
"62","043100","Chaudiere River","23007","Franklin",0,2005,"SW","Power",0
"63","043100","Chaudiere River","23007","Franklin",0,2005,"GW","Power",0
"64","043100","Chaudiere River","23007","Franklin",0,2005,"Total","Power",0
"65","043100","Chaudiere River","23007","Franklin",0,2005,"SW","Livestock",0
"66","043100","Chaudiere River","23007","Franklin",0,2005,"GW","Livestock",0
"67","043100","Chaudiere River","23007","Franklin",0,2005,"Total","Livestock",0
"68","043100","Chaudiere River","23007","Franklin",0,2005,"SW","Total",0
"69","043100","Chaudiere River","23007","Franklin",0,2005,"GW","Total",0
"70","043100","Chaudiere River","23007","Franklin",0,2005,"Total","Total",0
"71","043100","Chaudiere River","23007","Franklin",0,2015,"GW","Public",0
"72","043100","Chaudiere River","23007","Franklin",0,2015,"Total","Public",0
"73","043100","Chaudiere River","23007","Franklin",0,1990,"SW","Public",0
"74","043100","Chaudiere River","23007","Franklin",0,1990,"GW","Public",0
"75","043100","Chaudiere River","23007","Franklin",0,1990,"Total","Public",0
"76","043100","Chaudiere River","23007","Franklin",0,1990,"SW","Domestic",0
"77","043100","Chaudiere River","23007","Franklin",0,1990,"GW","Domestic",0
"78","043100","Chaudiere River","23007","Franklin",0,1990,"Total","Domestic",0
"79","043100","Chaudiere River","23007","Franklin",0,1990,"SW","Industrial",0
"80","043100","Chaudiere River","23007","Franklin",0,1990,"GW","Industrial",0
"81","043100","Chaudiere River","23007","Franklin",0,1990,"Total","Industrial",0
"82","043100","Chaudiere River","23007","Franklin",0,1990,"SW","Mining",0
"83","043100","Chaudiere River","23007","Franklin",0,1990,"GW","Mining",0
"84","043100","Chaudiere River","23007","Franklin",0,1990,"Total","Mining",0
"85","043100","Chaudiere River","23007","Franklin",0,1990,"SW","Irrigation",0
"86","043100","Chaudiere River","23007","Franklin",0,1990,"GW","Irrigation",0
"87","043100","Chaudiere River","23007","Franklin",0,1990,"Total","Irrigation",0
"88","043100","Chaudiere River","23007","Franklin",0,1990,"SW","Power",0
"89","043100","Chaudiere River","23007","Franklin",0,1990,"GW","Power",0
"90","043100","Chaudiere River","23007","Franklin",0,1990,"Total","Power",0
"91","043100","Chaudiere River","23007","Franklin",0,1990,"SW","Livestock",0
"92","043100","Chaudiere River","23007","Franklin",0,1990,"GW","Livestock",0
"93","043100","Chaudiere River","23007","Franklin",0,1990,"Total","Livestock",0
"94","043100","Chaudiere River","23007","Franklin",0,1990,"SW","Total",0
"95","043100","Chaudiere River","23007","Franklin",0,1990,"GW","Total",0
"96","043100","Chaudiere River","23007","Franklin",0,1990,"Total","Total",0
"97","043100","Chaudiere River","23007","Franklin",0,2000,"GW","Public",0
"98","043100","Chaudiere River","23007","Franklin",0,2000,"Total","Public",0
"99","043100","Chaudiere River","23007","Franklin",0,2000,"SW","Domestic",0
"100","043100","Chaudiere River","23007","Franklin",0,2000,"GW","Domestic",0
"101","043100","Chaudiere River","23007","Franklin",0,2000,"Total","Domestic",0
"102","043100","Chaudiere River","23007","Franklin",0,2000,"SW","Industrial",0
"103","043100","Chaudiere River","23007","Franklin",0,2000,"GW","Industrial",0
"104","043100","Chaudiere River","23007","Franklin",0,2000,"Total","Industrial",0
"105","043100","Chaudiere River","23007","Franklin",0,2000,"SW","Mining",0
"106","043100","Chaudiere River","23007","Franklin",0,2000,"GW","Mining",0
"107","043100","Chaudiere River","23007","Franklin",0,2000,"Total","Mining",0
"108","043100","Chaudiere River","23007","Franklin",0,2000,"SW","Irrigation",0
"109","043100","Chaudiere River","23007","Franklin",0,2000,"GW","Irrigation",0
"110","043100","Chaudiere River","23007","Franklin",0,2000,"Total","Irrigation",0
"111","043100","Chaudiere River","23007","Franklin",0,2000,"SW","Power",0
"112","043100","Chaudiere River","23007","Franklin",0,2000,"GW","Power",0
"113","043100","Chaudiere River","23007","Franklin",0,2000,"Total","Power",0
"114","043100","Chaudiere River","23007","Franklin",0,2000,"SW","Livestock",0
"115","043100","Chaudiere River","23007","Franklin",0,2000,"GW","Livestock",0
"116","043100","Chaudiere River","23007","Franklin",0,2000,"Total","Livestock",0
"117","043100","Chaudiere River","23007","Franklin",0,2000,"SW","Total",0
"118","043100","Chaudiere River","23007","Franklin",0,2000,"GW","Total",0
"119","043100","Chaudiere River","23007","Franklin",0,2000,"Total","Total",0
"120","043100","Chaudiere River","23007","Franklin",0,2010,"GW","Public",0
"121","043100","Chaudiere River","23007","Franklin",0,2010,"Total","Public",0
"122","043100","Chaudiere River","23007","Franklin",0,2010,"SW","Domestic",0
"123","043100","Chaudiere River","23007","Franklin",0,2010,"GW","Domestic",0
"124","043100","Chaudiere River","23007","Franklin",0,2010,"Total","Domestic",0
"125","043100","Chaudiere River","23007","Franklin",0,2010,"SW","Industrial",0
"126","043100","Chaudiere River","23007","Franklin",0,2010,"GW","Industrial",0
"127","043100","Chaudiere River","23007","Franklin",0,2010,"Total","Industrial",0
"128","043100","Chaudiere River","23007","Franklin",0,2010,"SW","Mining",0
"129","043100","Chaudiere River","23007","Franklin",0,2010,"GW","Mining",0
"130","043100","Chaudiere River","23007","Franklin",0,2010,"Total","Mining",0
"131","043100","Chaudiere River","23007","Franklin",0,2010,"SW","Irrigation",0
"132","043100","Chaudiere River","23007","Franklin",0,2010,"GW","Irrigation",0
"133","043100","Chaudiere River","23007","Franklin",0,2010,"Total","Irrigation",0
"134","043100","Chaudiere River","23007","Franklin",0,2010,"SW","Power",0
"135","043100","Chaudiere River","23007","Franklin",0,2010,"GW","Power",0
"136","043100","Chaudiere River","23007","Franklin",0,2010,"Total","Power",0
"137","043100","Chaudiere River","23007","Franklin",0,2010,"SW","Livestock",0
"138","043100","Chaudiere River","23007","Franklin",0,2010,"GW","Livestock",0
"139","043100","Chaudiere River","23007","Franklin",0,2010,"Total","Livestock",0
"140","043100","Chaudiere River","23007","Franklin",0,2010,"SW","Total",0
"141","043100","Chaudiere River","23007","Franklin",0,2010,"GW","Total",0
"142","043100","Chaudiere River","23007","Franklin",0,2010,"Total","Total",0
"143","043100","Chaudiere River","23007","Franklin",0,2015,"Total","Domestic",0
"144","043100","Chaudiere River","23007","Franklin",0,2015,"SW","Industrial",0
"145","043100","Chaudiere River","23007","Franklin",0,1995,"SW","Public",0
"146","043100","Chaudiere River","23007","Franklin",0,2015,"Total","Industrial",0
"147","043100","Chaudiere River","23007","Franklin",0,2015,"SW","Mining",0
"148","043100","Chaudiere River","23007","Franklin",0,2015,"GW","Mining",0
"149","043100","Chaudiere River","23007","Franklin",0,2015,"Total","Mining",0
"150","043100","Chaudiere River","23007","Franklin",0,2015,"SW","Irrigation",0
"151","043100","Chaudiere River","23007","Franklin",0,2015,"SW","Public",0
"152","043100","Chaudiere River","23007","Franklin",0,2015,"Total","Irrigation",0
"153","043100","Chaudiere River","23007","Franklin",0,2015,"SW","Power",0
"154","043100","Chaudiere River","23007","Franklin",0,2015,"SW","Domestic",0
"155","043100","Chaudiere River","23007","Franklin",0,2015,"GW","Domestic",0
"156","043100","Chaudiere River","23007","Franklin",0,2015,"SW","Livestock",0
"157","043100","Chaudiere River","23007","Franklin",0,2015,"GW","Livestock",0
"158","043100","Chaudiere River","23007","Franklin",0,2015,"GW","Industrial",0
"159","043100","Chaudiere River","23007","Franklin",0,2015,"SW","Total",0
"160","043100","Chaudiere River","23007","Franklin",0,2015,"GW","Total",0
"161","043100","Chaudiere River","23007","Franklin",0,2015,"Total","Total",0
"162","043100","Chaudiere River","23007","Franklin",0,2010,"SW","Public",0
"163","043100","Chaudiere River","23007","Franklin",0,2015,"GW","Power",0
"164","043100","Chaudiere River","23007","Franklin",0,2015,"GW","Irrigation",0
"165","043100","Chaudiere River","23007","Franklin",0,2015,"Total","Power",0
"166","043100","Chaudiere River","23007","Franklin",0,2015,"Total","Livestock",0
"167","043100","Chaudiere River","23007","Franklin",0,2005,"SW","Public",0
"168","043100","Chaudiere River","23007","Franklin",0,2000,"SW","Public",0
"169","043100","Chaudiere River","23017","Oxford",0,1985,"SW","Domestic",0
"170","043100","Chaudiere River","23017","Oxford",0,1985,"GW","Industrial",0
"171","043100","Chaudiere River","23017","Oxford",0,1985,"GW","Domestic",0
"172","043100","Chaudiere River","23017","Oxford",0,1985,"SW","Public",0
"173","043100","Chaudiere River","23017","Oxford",0,1985,"SW","Industrial",0
"174","043100","Chaudiere River","23017","Oxford",0,2010,"GW","Public",0
"175","043100","Chaudiere River","23017","Oxford",0,1995,"SW","Industrial",0
"176","043100","Chaudiere River","23017","Oxford",0,1995,"GW","Industrial",0
"177","043100","Chaudiere River","23017","Oxford",0,1985,"GW","Public",0
"178","043100","Chaudiere River","23017","Oxford",0,1995,"SW","Mining",0
"179","043100","Chaudiere River","23017","Oxford",0,1995,"GW","Mining",0
"180","043100","Chaudiere River","23017","Oxford",0,1995,"Total","Mining",0
"181","043100","Chaudiere River","23017","Oxford",0,1995,"SW","Irrigation",0
"182","043100","Chaudiere River","23017","Oxford",0,2000,"Total","Total",0
"183","043100","Chaudiere River","23017","Oxford",0,1995,"Total","Irrigation",0
"184","043100","Chaudiere River","23017","Oxford",0,1995,"SW","Power",0
"185","043100","Chaudiere River","23017","Oxford",0,1995,"GW","Power",0
"186","043100","Chaudiere River","23017","Oxford",0,1995,"Total","Power",0
"187","043100","Chaudiere River","23017","Oxford",0,1985,"Total","Public",0
"188","043100","Chaudiere River","23017","Oxford",0,1995,"GW","Livestock",0
"189","043100","Chaudiere River","23017","Oxford",0,1995,"Total","Livestock",0
"190","043100","Chaudiere River","23017","Oxford",0,1995,"SW","Total",0
"191","043100","Chaudiere River","23017","Oxford",0,1985,"Total","Domestic",0
"192","043100","Chaudiere River","23017","Oxford",0,1995,"Total","Total",0
"193","043100","Chaudiere River","23017","Oxford",0,2005,"GW","Public",0
"194","043100","Chaudiere River","23017","Oxford",0,1985,"Total","Industrial",0
"195","043100","Chaudiere River","23017","Oxford",0,1995,"GW","Irrigation",0
"196","043100","Chaudiere River","23017","Oxford",0,1985,"GW","Mining",0
"197","043100","Chaudiere River","23017","Oxford",0,1985,"Total","Mining",0
"198","043100","Chaudiere River","23017","Oxford",0,1985,"SW","Irrigation",0
"199","043100","Chaudiere River","23017","Oxford",0,1985,"GW","Irrigation",0
"200","043100","Chaudiere River","23017","Oxford",0,1995,"SW","Livestock",0
"201","043100","Chaudiere River","23017","Oxford",0,1985,"SW","Power",0
"202","043100","Chaudiere River","23017","Oxford",0,1985,"GW","Power",0
"203","043100","Chaudiere River","23017","Oxford",0,1985,"Total","Power",0
"204","043100","Chaudiere River","23017","Oxford",0,1985,"SW","Livestock",0
"205","043100","Chaudiere River","23017","Oxford",0,1985,"GW","Livestock",0
"206","043100","Chaudiere River","23017","Oxford",0,1985,"Total","Livestock",0
"207","043100","Chaudiere River","23017","Oxford",0,1985,"SW","Total",0
"208","043100","Chaudiere River","23017","Oxford",0,1985,"SW","Mining",0
"209","043100","Chaudiere River","23017","Oxford",0,1985,"Total","Total",0
"210","043100","Chaudiere River","23017","Oxford",0,1995,"GW","Public",0
"211","043100","Chaudiere River","23017","Oxford",0,1995,"Total","Public",0
"212","043100","Chaudiere River","23017","Oxford",0,1995,"SW","Domestic",0
"213","043100","Chaudiere River","23017","Oxford",0,1995,"GW","Domestic",0
"214","043100","Chaudiere River","23017","Oxford",0,1995,"Total","Domestic",0
"215","043100","Chaudiere River","23017","Oxford",0,2005,"Total","Total",0
"216","043100","Chaudiere River","23017","Oxford",0,2015,"GW","Public",0
"217","043100","Chaudiere River","23017","Oxford",0,1995,"Total","Industrial",0
"218","043100","Chaudiere River","23017","Oxford",0,1990,"SW","Public",0
"219","043100","Chaudiere River","23017","Oxford",0,1990,"GW","Public",0
"220","043100","Chaudiere River","23017","Oxford",0,1990,"Total","Public",0
"221","043100","Chaudiere River","23017","Oxford",0,1990,"SW","Domestic",0
"222","043100","Chaudiere River","23017","Oxford",0,1990,"GW","Domestic",0
"223","043100","Chaudiere River","23017","Oxford",0,1990,"Total","Domestic",0
"224","043100","Chaudiere River","23017","Oxford",0,1990,"SW","Industrial",0
"225","043100","Chaudiere River","23017","Oxford",0,1990,"GW","Industrial",0
"226","043100","Chaudiere River","23017","Oxford",0,1990,"Total","Industrial",0
"227","043100","Chaudiere River","23017","Oxford",0,1990,"SW","Mining",0
"228","043100","Chaudiere River","23017","Oxford",0,1990,"GW","Mining",0
"229","043100","Chaudiere River","23017","Oxford",0,1990,"Total","Mining",0
"230","043100","Chaudiere River","23017","Oxford",0,1990,"SW","Irrigation",0
"231","043100","Chaudiere River","23017","Oxford",0,1990,"GW","Irrigation",0
"232","043100","Chaudiere River","23017","Oxford",0,1990,"Total","Irrigation",0
"233","043100","Chaudiere River","23017","Oxford",0,1990,"SW","Power",0
"234","043100","Chaudiere River","23017","Oxford",0,1990,"GW","Power",0
"235","043100","Chaudiere River","23017","Oxford",0,1990,"Total","Power",0
"236","043100","Chaudiere River","23017","Oxford",0,1990,"SW","Livestock",0
"237","043100","Chaudiere River","23017","Oxford",0,1990,"GW","Livestock",0
"238","043100","Chaudiere River","23017","Oxford",0,1990,"Total","Livestock",0
"239","043100","Chaudiere River","23017","Oxford",0,1990,"SW","Total",0
"240","043100","Chaudiere River","23017","Oxford",0,1985,"Total","Irrigation",0
"241","043100","Chaudiere River","23017","Oxford",0,1990,"Total","Total",0
"242","043100","Chaudiere River","23017","Oxford",0,2000,"GW","Public",0
"243","043100","Chaudiere River","23017","Oxford",0,2000,"Total","Public",0
"244","043100","Chaudiere River","23017","Oxford",0,2000,"SW","Domestic",0
"245","043100","Chaudiere River","23017","Oxford",0,2000,"GW","Domestic",0
"246","043100","Chaudiere River","23017","Oxford",0,2000,"Total","Domestic",0
"247","043100","Chaudiere River","23017","Oxford",0,2000,"SW","Industrial",0
"248","043100","Chaudiere River","23017","Oxford",0,2000,"GW","Industrial",0
"249","043100","Chaudiere River","23017","Oxford",0,2000,"Total","Industrial",0
"250","043100","Chaudiere River","23017","Oxford",0,2000,"SW","Mining",0
"251","043100","Chaudiere River","23017","Oxford",0,2000,"GW","Mining",0
"252","043100","Chaudiere River","23017","Oxford",0,2000,"Total","Mining",0
"253","043100","Chaudiere River","23017","Oxford",0,2000,"SW","Irrigation",0
"254","043100","Chaudiere River","23017","Oxford",0,2000,"GW","Irrigation",0
"255","043100","Chaudiere River","23017","Oxford",0,2000,"Total","Irrigation",0
"256","043100","Chaudiere River","23017","Oxford",0,2000,"SW","Power",0
"257","043100","Chaudiere River","23017","Oxford",0,2000,"GW","Power",0
"258","043100","Chaudiere River","23017","Oxford",0,2000,"Total","Power",0
"259","043100","Chaudiere River","23017","Oxford",0,2000,"SW","Livestock",0
"260","043100","Chaudiere River","23017","Oxford",0,2000,"GW","Livestock",0
"261","043100","Chaudiere River","23017","Oxford",0,2000,"Total","Livestock",0
"262","043100","Chaudiere River","23017","Oxford",0,2000,"SW","Total",0
"263","043100","Chaudiere River","23017","Oxford",0,2000,"GW","Total",0
"264","043100","Chaudiere River","23017","Oxford",0,2010,"SW","Public",0
"265","043100","Chaudiere River","23017","Oxford",0,2015,"SW","Mining",0
"266","043100","Chaudiere River","23017","Oxford",0,2010,"Total","Public",0
"267","043100","Chaudiere River","23017","Oxford",0,2010,"SW","Domestic",0
"268","043100","Chaudiere River","23017","Oxford",0,2010,"GW","Domestic",0
"269","043100","Chaudiere River","23017","Oxford",0,2010,"Total","Domestic",0
"270","043100","Chaudiere River","23017","Oxford",0,2010,"SW","Industrial",0
"271","043100","Chaudiere River","23017","Oxford",0,2010,"GW","Industrial",0
"272","043100","Chaudiere River","23017","Oxford",0,2010,"Total","Industrial",0
"273","043100","Chaudiere River","23017","Oxford",0,2010,"SW","Mining",0
"274","043100","Chaudiere River","23017","Oxford",0,2010,"GW","Mining",0
"275","043100","Chaudiere River","23017","Oxford",0,2010,"Total","Mining",0
"276","043100","Chaudiere River","23017","Oxford",0,2010,"SW","Irrigation",0
"277","043100","Chaudiere River","23017","Oxford",0,2010,"GW","Irrigation",0
"278","043100","Chaudiere River","23017","Oxford",0,2010,"Total","Irrigation",0
"279","043100","Chaudiere River","23017","Oxford",0,2010,"SW","Power",0
"280","043100","Chaudiere River","23017","Oxford",0,2010,"GW","Power",0
"281","043100","Chaudiere River","23017","Oxford",0,2010,"Total","Power",0
"282","043100","Chaudiere River","23017","Oxford",0,2010,"SW","Livestock",0
"283","043100","Chaudiere River","23017","Oxford",0,2010,"GW","Livestock",0
"284","043100","Chaudiere River","23017","Oxford",0,2010,"Total","Livestock",0
"285","043100","Chaudiere River","23017","Oxford",0,2010,"SW","Total",0
"286","043100","Chaudiere River","23017","Oxford",0,2010,"GW","Total",0
"287","043100","Chaudiere River","23017","Oxford",0,2010,"Total","Total",0
"288","043100","Chaudiere River","23017","Oxford",0,2005,"SW","Power",0
"289","043100","Chaudiere River","23017","Oxford",0,1985,"GW","Total",0
"290","043100","Chaudiere River","23017","Oxford",0,1995,"SW","Public",0
"291","043100","Chaudiere River","23017","Oxford",0,2005,"SW","Livestock",0
"292","043100","Chaudiere River","23017","Oxford",0,2005,"GW","Livestock",0
"293","043100","Chaudiere River","23017","Oxford",0,2005,"Total","Livestock",0
"294","043100","Chaudiere River","23017","Oxford",0,2005,"SW","Total",0
"295","043100","Chaudiere River","23017","Oxford",0,2005,"GW","Total",0
"296","043100","Chaudiere River","23017","Oxford",0,2015,"SW","Public",0
"297","043100","Chaudiere River","23017","Oxford",0,2015,"Total","Irrigation",0
"298","043100","Chaudiere River","23017","Oxford",0,2015,"Total","Public",0
"299","043100","Chaudiere River","23017","Oxford",0,2015,"SW","Domestic",0
"300","043100","Chaudiere River","23017","Oxford",0,2015,"GW","Domestic",0
"301","043100","Chaudiere River","23017","Oxford",0,2015,"Total","Domestic",0
"302","043100","Chaudiere River","23017","Oxford",0,2015,"SW","Industrial",0
"303","043100","Chaudiere River","23017","Oxford",0,2015,"GW","Industrial",0
"304","043100","Chaudiere River","23017","Oxford",0,2015,"Total","Industrial",0
"305","043100","Chaudiere River","23017","Oxford",0,2005,"Total","Domestic",0
"306","043100","Chaudiere River","23017","Oxford",0,2015,"GW","Mining",0
"307","043100","Chaudiere River","23017","Oxford",0,2015,"Total","Mining",0
"308","043100","Chaudiere River","23017","Oxford",0,2015,"SW","Irrigation",0
"309","043100","Chaudiere River","23017","Oxford",0,2015,"GW","Irrigation",0
"310","043100","Chaudiere River","23017","Oxford",0,2005,"GW","Mining",0
"311","043100","Chaudiere River","23017","Oxford",0,2015,"SW","Power",0
"312","043100","Chaudiere River","23017","Oxford",0,1995,"GW","Total",0
"313","043100","Chaudiere River","23017","Oxford",0,2005,"SW","Public",0
"314","043100","Chaudiere River","23017","Oxford",0,2015,"SW","Livestock",0
"315","043100","Chaudiere River","23017","Oxford",0,2005,"Total","Public",0
"316","043100","Chaudiere River","23017","Oxford",0,2005,"SW","Domestic",0
"317","043100","Chaudiere River","23017","Oxford",0,2005,"GW","Domestic",0
"318","043100","Chaudiere River","23017","Oxford",0,2015,"SW","Total",0
"319","043100","Chaudiere River","23017","Oxford",0,2005,"SW","Industrial",0
"320","043100","Chaudiere River","23017","Oxford",0,2005,"GW","Industrial",0
"321","043100","Chaudiere River","23017","Oxford",0,2005,"Total","Industrial",0
"322","043100","Chaudiere River","23017","Oxford",0,2005,"SW","Mining",0
"323","043100","Chaudiere River","23017","Oxford",0,2000,"SW","Public",0
"324","043100","Chaudiere River","23017","Oxford",0,2005,"Total","Mining",0
"325","043100","Chaudiere River","23017","Oxford",0,2005,"SW","Irrigation",0
"326","043100","Chaudiere River","23017","Oxford",0,2005,"GW","Irrigation",0
"327","043100","Chaudiere River","23017","Oxford",0,2005,"Total","Irrigation",0
"328","043100","Chaudiere River","23017","Oxford",0,2015,"GW","Total",0
"329","043100","Chaudiere River","23017","Oxford",0,2005,"GW","Power",0
"330","043100","Chaudiere River","23017","Oxford",0,2005,"Total","Power",0
"331","043100","Chaudiere River","23017","Oxford",0,1990,"GW","Total",0
"332","043100","Chaudiere River","23017","Oxford",0,2015,"Total","Power",0
"333","043100","Chaudiere River","23017","Oxford",0,2015,"Total","Total",0
"334","043100","Chaudiere River","23017","Oxford",0,2015,"GW","Livestock",0
"335","043100","Chaudiere River","23017","Oxford",0,2015,"GW","Power",0
"336","043100","Chaudiere River","23017","Oxford",0,2015,"Total","Livestock",0
"337","043100","Chaudiere River","23025","Somerset",0,2000,"Total","Total",0
"338","043100","Chaudiere River","23025","Somerset",0,1995,"Total","Total",0
"339","043100","Chaudiere River","23025","Somerset",0,1985,"SW","Domestic",0
"340","043100","Chaudiere River","23025","Somerset",0,1985,"SW","Industrial",0
"341","043100","Chaudiere River","23025","Somerset",0,1985,"GW","Mining",0
"342","043100","Chaudiere River","23025","Somerset",0,1985,"GW","Industrial",0
"343","043100","Chaudiere River","23025","Somerset",0,1990,"Total","Total",0
"344","043100","Chaudiere River","23025","Somerset",0,1985,"SW","Public",0
"345","043100","Chaudiere River","23025","Somerset",0,1985,"GW","Public",0
"346","043100","Chaudiere River","23025","Somerset",0,1985,"Total","Public",0
"347","043100","Chaudiere River","23025","Somerset",0,1985,"GW","Power",0
"348","043100","Chaudiere River","23025","Somerset",0,1985,"GW","Domestic",0
"349","043100","Chaudiere River","23025","Somerset",0,1985,"Total","Domestic",0
"350","043100","Chaudiere River","23025","Somerset",0,1985,"GW","Livestock",0
"351","043100","Chaudiere River","23025","Somerset",0,1985,"Total","Livestock",0
"352","043100","Chaudiere River","23025","Somerset",0,1985,"Total","Industrial",0
"353","043100","Chaudiere River","23025","Somerset",0,1985,"SW","Mining",0
"354","043100","Chaudiere River","23025","Somerset",0,1985,"Total","Total",0
"355","043100","Chaudiere River","23025","Somerset",0,1985,"Total","Mining",0
"356","043100","Chaudiere River","23025","Somerset",0,1985,"SW","Irrigation",0
"357","043100","Chaudiere River","23025","Somerset",0,1985,"GW","Irrigation",0
"358","043100","Chaudiere River","23025","Somerset",0,1985,"Total","Irrigation",0
"359","043100","Chaudiere River","23025","Somerset",0,1985,"SW","Power",0
"360","043100","Chaudiere River","23025","Somerset",0,2005,"Total","Total",0
"361","043100","Chaudiere River","23025","Somerset",0,1985,"Total","Power",0
"362","043100","Chaudiere River","23025","Somerset",0,1985,"SW","Livestock",0
"363","043100","Chaudiere River","23025","Somerset",0,1990,"SW","Public",0
"364","043100","Chaudiere River","23025","Somerset",0,1990,"GW","Public",0
"365","043100","Chaudiere River","23025","Somerset",0,1990,"Total","Public",0
"366","043100","Chaudiere River","23025","Somerset",0,1990,"SW","Domestic",0
"367","043100","Chaudiere River","23025","Somerset",0,1990,"GW","Domestic",0
"368","043100","Chaudiere River","23025","Somerset",0,1990,"Total","Domestic",0
"369","043100","Chaudiere River","23025","Somerset",0,1990,"SW","Industrial",0
"370","043100","Chaudiere River","23025","Somerset",0,1990,"GW","Industrial",0
"371","043100","Chaudiere River","23025","Somerset",0,1990,"Total","Industrial",0
"372","043100","Chaudiere River","23025","Somerset",0,1990,"SW","Mining",0
"373","043100","Chaudiere River","23025","Somerset",0,1990,"GW","Mining",0
"374","043100","Chaudiere River","23025","Somerset",0,1990,"Total","Mining",0
